query,trial,elapsed_ms
doctors_per_dept,0,0.6709098815917969
doctors_per_dept,1,0.16880035400390625
doctors_per_dept,2,0.14400482177734375
doctors_per_dept,3,0.1590251922607422
doctors_per_dept,4,0.18787384033203125
doctors_per_dept,5,0.1819133758544922
doctors_per_dept,6,0.1590251922607422
doctors_per_dept,7,0.16379356384277344
doctors_per_dept,8,0.1659393310546875
doctors_per_dept,9,0.2689361572265625
doctors_per_dept,10,0.17833709716796875
doctors_per_dept,11,0.1647472381591797
doctors_per_dept,12,0.17523765563964844
doctors_per_dept,13,0.1761913299560547
doctors_per_dept,14,0.1652240753173828
doctors_per_dept,15,0.19598007202148438
doctors_per_dept,16,0.14209747314453125
doctors_per_dept,17,0.14781951904296875
doctors_per_dept,18,0.1461505889892578
doctors_per_dept,19,0.17404556274414062
doctors_per_dept,20,0.1647472381591797
doctors_per_dept,21,0.13494491577148438
doctors_per_dept,22,0.11706352233886719
doctors_per_dept,23,0.11801719665527344
doctors_per_dept,24,0.12683868408203125
doctors_per_dept,25,0.1239776611328125
doctors_per_dept,26,0.14066696166992188
doctors_per_dept,27,0.15592575073242188
doctors_per_dept,28,0.15807151794433594
doctors_per_dept,29,0.15616416931152344
doctors_per_dept,30,0.13494491577148438
doctors_per_dept,31,0.15306472778320312
doctors_per_dept,32,0.32401084899902344
doctors_per_dept,33,0.15497207641601562
doctors_per_dept,34,0.15592575073242188
doctors_per_dept,35,0.16021728515625
doctors_per_dept,36,0.1518726348876953
doctors_per_dept,37,0.141143798828125
doctors_per_dept,38,0.1442432403564453
doctors_per_dept,39,0.17499923706054688
doctors_per_dept,40,0.15592575073242188
doctors_per_dept,41,0.17404556274414062
doctors_per_dept,42,0.1437664031982422
doctors_per_dept,43,0.15091896057128906
doctors_per_dept,44,0.1621246337890625
doctors_per_dept,45,0.18095970153808594
doctors_per_dept,46,0.18286705017089844
doctors_per_dept,47,0.12993812561035156
doctors_per_dept,48,0.17833709716796875
doctors_per_dept,49,0.1361370086669922
doctors_per_dept,50,0.1518726348876953
doctors_per_dept,51,0.15997886657714844
doctors_per_dept,52,0.16617774963378906
doctors_per_dept,53,0.1659393310546875
doctors_per_dept,54,0.13494491577148438
doctors_per_dept,55,0.16188621520996094
doctors_per_dept,56,0.1628398895263672
doctors_per_dept,57,0.13899803161621094
doctors_per_dept,58,0.15211105346679688
doctors_per_dept,59,0.14328956604003906
doctors_per_dept,60,0.17213821411132812
doctors_per_dept,61,0.15878677368164062
doctors_per_dept,62,0.13899803161621094
doctors_per_dept,63,0.1819133758544922
doctors_per_dept,64,0.13709068298339844
doctors_per_dept,65,0.1761913299560547
doctors_per_dept,66,0.14472007751464844
doctors_per_dept,67,0.16379356384277344
doctors_per_dept,68,0.1556873321533203
doctors_per_dept,69,0.15592575073242188
doctors_per_dept,70,0.1652240753173828
doctors_per_dept,71,0.16188621520996094
doctors_per_dept,72,0.16498565673828125
doctors_per_dept,73,0.18286705017089844
doctors_per_dept,74,0.14400482177734375
doctors_per_dept,75,0.15115737915039062
doctors_per_dept,76,0.20313262939453125
doctors_per_dept,77,0.1552104949951172
doctors_per_dept,78,0.15401840209960938
doctors_per_dept,79,0.12421607971191406
doctors_per_dept,80,0.13828277587890625
doctors_per_dept,81,0.17118453979492188
doctors_per_dept,82,0.15592575073242188
doctors_per_dept,83,0.13208389282226562
doctors_per_dept,84,0.13971328735351562
doctors_per_dept,85,0.1728534698486328
doctors_per_dept,86,0.16307830810546875
doctors_per_dept,87,0.15783309936523438
doctors_per_dept,88,0.18310546875
doctors_per_dept,89,0.18477439880371094
doctors_per_dept,90,0.21576881408691406
doctors_per_dept,91,0.1971721649169922
doctors_per_dept,92,0.1709461212158203
doctors_per_dept,93,0.2009868621826172
doctors_per_dept,94,0.1957416534423828
doctors_per_dept,95,0.2601146697998047
doctors_per_dept,96,0.2429485321044922
doctors_per_dept,97,0.2319812774658203
doctors_per_dept,98,0.2200603485107422
doctors_per_dept,99,0.2651214599609375
appointments_per_patient,0,0.6668567657470703
appointments_per_patient,1,0.47326087951660156
appointments_per_patient,2,0.5049705505371094
appointments_per_patient,3,0.4410743713378906
appointments_per_patient,4,0.4649162292480469
appointments_per_patient,5,0.4558563232421875
appointments_per_patient,6,0.38504600524902344
appointments_per_patient,7,0.37407875061035156
appointments_per_patient,8,0.45108795166015625
appointments_per_patient,9,0.38695335388183594
appointments_per_patient,10,0.38313865661621094
appointments_per_patient,11,0.34928321838378906
appointments_per_patient,12,0.4379749298095703
appointments_per_patient,13,0.3619194030761719
appointments_per_patient,14,0.4200935363769531
appointments_per_patient,15,0.4119873046875
appointments_per_patient,16,0.3230571746826172
appointments_per_patient,17,0.34689903259277344
appointments_per_patient,18,0.34689903259277344
appointments_per_patient,19,0.39386749267578125
appointments_per_patient,20,0.34308433532714844
appointments_per_patient,21,0.3459453582763672
appointments_per_patient,22,0.3502368927001953
appointments_per_patient,23,0.36406517028808594
appointments_per_patient,24,0.3561973571777344
appointments_per_patient,25,0.34117698669433594
appointments_per_patient,26,0.3299713134765625
appointments_per_patient,27,0.3132820129394531
appointments_per_patient,28,0.3070831298828125
appointments_per_patient,29,0.30612945556640625
appointments_per_patient,30,0.3261566162109375
appointments_per_patient,31,0.3750324249267578
appointments_per_patient,32,0.3371238708496094
appointments_per_patient,33,0.32806396484375
appointments_per_patient,34,0.3368854522705078
appointments_per_patient,35,0.32830238342285156
appointments_per_patient,36,0.2949237823486328
appointments_per_patient,37,0.2918243408203125
appointments_per_patient,38,0.3509521484375
appointments_per_patient,39,0.3662109375
appointments_per_patient,40,0.35691261291503906
appointments_per_patient,41,0.4630088806152344
appointments_per_patient,42,0.28061866760253906
appointments_per_patient,43,0.2779960632324219
appointments_per_patient,44,0.293731689453125
appointments_per_patient,45,0.32591819763183594
appointments_per_patient,46,0.35691261291503906
appointments_per_patient,47,0.3452301025390625
appointments_per_patient,48,0.34117698669433594
appointments_per_patient,49,0.31495094299316406
appointments_per_patient,50,0.3299713134765625
appointments_per_patient,51,0.31185150146484375
appointments_per_patient,52,0.3247261047363281
appointments_per_patient,53,0.30493736267089844
