query,trial,cpu_time_ms
doctors_per_dept,50,0.7190719999999873
doctors_per_dept,51,0.742816000000035
doctors_per_dept,52,0.7273599999999547
doctors_per_dept,53,0.8494400000000346
doctors_per_dept,54,0.5736960000000679
doctors_per_dept,55,0.7587519999999737
doctors_per_dept,56,0.7758720000000108
doctors_per_dept,57,0.6279039999999569
doctors_per_dept,58,0.7142719999999603
doctors_per_dept,59,0.712224000000039
doctors_per_dept,60,0.8584319999999646
doctors_per_dept,61,0.7933440000000291
doctors_per_dept,62,0.6307839999999953
doctors_per_dept,63,0.8386559999999932
doctors_per_dept,64,0.605823999999977
doctors_per_dept,65,0.8132479999999886
doctors_per_dept,66,0.6990720000000228
doctors_per_dept,67,0.7621440000000201
doctors_per_dept,68,0.6903039999999749
doctors_per_dept,69,0.7864640000000422
doctors_per_dept,70,0.8177600000000007
doctors_per_dept,71,0.8055679999999787
doctors_per_dept,72,0.7661439999999686
doctors_per_dept,73,0.7913599999999632
doctors_per_dept,74,0.6833919999999494
doctors_per_dept,75,0.6901760000000423
doctors_per_dept,76,0.9154559999999812
doctors_per_dept,77,0.7388799999999418
doctors_per_dept,78,0.7091840000000293
doctors_per_dept,79,0.4952320000000121
doctors_per_dept,80,0.5732479999999707
doctors_per_dept,81,0.7299520000000337
doctors_per_dept,82,0.6301759999999823
doctors_per_dept,83,0.5312960000000144
doctors_per_dept,84,0.6006719999999688
doctors_per_dept,85,0.799616000000003
doctors_per_dept,86,0.7323840000000303
doctors_per_dept,87,0.697215999999945
doctors_per_dept,88,0.7693119999999665
doctors_per_dept,89,0.8357759999999548
doctors_per_dept,90,1.0453440000000036
doctors_per_dept,91,0.9716799999999748
doctors_per_dept,92,0.8334720000000018
doctors_per_dept,93,0.9452800000000483
doctors_per_dept,94,0.8612800000000198
doctors_per_dept,95,1.116608000000019
doctors_per_dept,96,1.0371200000000025
doctors_per_dept,97,1.017311999999937
doctors_per_dept,98,1.0982719999999557
doctors_per_dept,99,1.2040640000000047
appointments_per_patient,0,2.792032
appointments_per_patient,1,2.0329279999999894
appointments_per_patient,2,2.3400960000000137
appointments_per_patient,3,2.1295679999999706
appointments_per_patient,4,2.2200640000000216
appointments_per_patient,5,2.279487999999996
appointments_per_patient,6,1.7981120000000184
appointments_per_patient,7,1.873151999999989
appointments_per_patient,8,1.5296639999999861
appointments_per_patient,9,1.7661760000000082
appointments_per_patient,10,2.0624960000000248
appointments_per_patient,11,1.7938559999999826
appointments_per_patient,12,2.175807999999946
appointments_per_patient,13,1.8701120000000349
appointments_per_patient,14,2.2984320000000724
appointments_per_patient,15,1.8482559999999926
appointments_per_patient,16,1.4431040000000284
appointments_per_patient,17,1.9101759999999857
appointments_per_patient,18,1.85465600000001
appointments_per_patient,19,2.076480000000047
appointments_per_patient,20,1.857055999999968
appointments_per_patient,21,1.7501759999999367
appointments_per_patient,22,2.0184960000000363
appointments_per_patient,23,1.9476800000000072
appointments_per_patient,24,1.7871360000000225
appointments_per_patient,25,1.5711359999999175
appointments_per_patient,26,1.5274559999999826
appointments_per_patient,27,1.3041600000000542
appointments_per_patient,28,1.3448000000000349
appointments_per_patient,29,1.238335999999951
appointments_per_patient,30,1.5818879999999758
appointments_per_patient,31,1.831935999999923
appointments_per_patient,32,1.732735999999957
appointments_per_patient,33,1.506815999999911
appointments_per_patient,34,1.871455999999938
appointments_per_patient,35,1.783232000000079
appointments_per_patient,36,1.3487040000000339
appointments_per_patient,37,1.2582720000000602
appointments_per_patient,38,1.8313920000000428
appointments_per_patient,39,1.8373760000000572
appointments_per_patient,40,1.8212799999999807
appointments_per_patient,41,2.1413439999999895
appointments_per_patient,42,1.0970559999999852
appointments_per_patient,43,1.090304000000042
appointments_per_patient,44,1.2688319999999975
appointments_per_patient,45,1.6062079999999979
appointments_per_patient,46,1.7616000000000298
appointments_per_patient,47,1.7356799999999617
appointments_per_patient,48,1.7293119999999829
appointments_per_patient,49,1.7378879999999652
appointments_per_patient,50,1.6475839999999242
appointments_per_patient,51,1.543424000000071
appointments_per_patient,52,1.6612159999999654
appointments_per_patient,53,1.5016640000000137
appointments_per_patient,54,1.6150719999999397
appointments_per_patient,55,1.554143999999924
appointments_per_patient,56,1.672032000000101
appointments_per_patient,57,1.490015999999983
appointments_per_patient,58,1.5567679999999862
appointments_per_patient,59,1.2708800000000298
appointments_per_patient,60,1.0912640000000362
