query,trial,cpu_percent
appointments_per_patient,80,48.0625
appointments_per_patient,81,58.025
appointments_per_patient,82,49.8875
appointments_per_patient,83,48.2
appointments_per_patient,84,47.95
appointments_per_patient,85,47.7125
appointments_per_patient,86,47.925
appointments_per_patient,87,48.5375
appointments_per_patient,88,60.6875
appointments_per_patient,89,62.8125
appointments_per_patient,90,67.4125
appointments_per_patient,91,66.0375
appointments_per_patient,92,50.4875
appointments_per_patient,93,53.075
appointments_per_patient,94,59.9
appointments_per_patient,95,60.1625
appointments_per_patient,96,60.425
appointments_per_patient,97,60.475
appointments_per_patient,98,60.4875
appointments_per_patient,99,65.2125
