query,trial,elapsed_ms
doctors_per_dept,0,0.1800060272216797
doctors_per_dept,1,0.1621246337890625
doctors_per_dept,2,0.14591217041015625
doctors_per_dept,3,0.13637542724609375
doctors_per_dept,4,0.14019012451171875
doctors_per_dept,5,0.13303756713867188
doctors_per_dept,6,0.15592575073242188
doctors_per_dept,7,0.13899803161621094
doctors_per_dept,8,0.13184547424316406
doctors_per_dept,9,0.13113021850585938
doctors_per_dept,10,0.1430511474609375
doctors_per_dept,11,0.141143798828125
doctors_per_dept,12,0.1327991485595703
doctors_per_dept,13,0.14066696166992188
doctors_per_dept,14,0.13828277587890625
doctors_per_dept,15,0.13971328735351562
doctors_per_dept,16,0.125885009765625
doctors_per_dept,17,0.1239776611328125
doctors_per_dept,18,0.12302398681640625
doctors_per_dept,19,0.12183189392089844
doctors_per_dept,20,0.12421607971191406
doctors_per_dept,21,0.12326240539550781
doctors_per_dept,22,0.12803077697753906
doctors_per_dept,23,0.1270771026611328
doctors_per_dept,24,0.1289844512939453
doctors_per_dept,25,0.12493133544921875
doctors_per_dept,26,0.12421607971191406
doctors_per_dept,27,0.12493133544921875
doctors_per_dept,28,0.1239776611328125
doctors_per_dept,29,0.1220703125
doctors_per_dept,30,0.12302398681640625
doctors_per_dept,31,0.12183189392089844
doctors_per_dept,32,0.125885009765625
doctors_per_dept,33,0.12803077697753906
doctors_per_dept,34,0.1289844512939453
doctors_per_dept,35,0.1628398895263672
doctors_per_dept,36,0.125885009765625
doctors_per_dept,37,0.1239776611328125
doctors_per_dept,38,0.12493133544921875
doctors_per_dept,39,0.13518333435058594
doctors_per_dept,40,0.1239776611328125
doctors_per_dept,41,0.13017654418945312
doctors_per_dept,42,0.125885009765625
doctors_per_dept,43,0.12326240539550781
doctors_per_dept,44,0.12111663818359375
doctors_per_dept,45,0.12087821960449219
doctors_per_dept,46,0.12087821960449219
doctors_per_dept,47,0.15306472778320312
doctors_per_dept,48,0.125885009765625
doctors_per_dept,49,0.1289844512939453
doctors_per_dept,50,0.12111663818359375
doctors_per_dept,51,0.1239776611328125
doctors_per_dept,52,0.1289844512939453
doctors_per_dept,53,0.12302398681640625
doctors_per_dept,54,0.11992454528808594
doctors_per_dept,55,0.12111663818359375
doctors_per_dept,56,0.1289844512939453
doctors_per_dept,57,0.13303756713867188
doctors_per_dept,58,0.125885009765625
doctors_per_dept,59,0.1289844512939453
doctors_per_dept,60,0.1220703125
doctors_per_dept,61,0.1220703125
doctors_per_dept,62,0.12278556823730469
doctors_per_dept,63,0.12612342834472656
doctors_per_dept,64,0.12683868408203125
doctors_per_dept,65,0.1342296600341797
doctors_per_dept,66,0.12493133544921875
doctors_per_dept,67,0.12302398681640625
doctors_per_dept,68,0.12326240539550781
doctors_per_dept,69,0.12326240539550781
doctors_per_dept,70,0.14090538024902344
doctors_per_dept,71,0.12803077697753906
doctors_per_dept,72,0.13017654418945312
doctors_per_dept,73,0.13208389282226562
doctors_per_dept,74,0.14090538024902344
doctors_per_dept,75,0.13208389282226562
doctors_per_dept,76,0.13017654418945312
doctors_per_dept,77,0.12803077697753906
doctors_per_dept,78,0.12969970703125
doctors_per_dept,79,0.12803077697753906
doctors_per_dept,80,0.1239776611328125
doctors_per_dept,81,0.1289844512939453
doctors_per_dept,82,0.13208389282226562
doctors_per_dept,83,0.13494491577148438
doctors_per_dept,84,0.13303756713867188
doctors_per_dept,85,0.1308917999267578
doctors_per_dept,86,0.1289844512939453
doctors_per_dept,87,0.12421607971191406
doctors_per_dept,88,0.1289844512939453
doctors_per_dept,89,0.12421607971191406
doctors_per_dept,90,0.12683868408203125
doctors_per_dept,91,0.12803077697753906
doctors_per_dept,92,0.14781951904296875
doctors_per_dept,93,0.13518333435058594
doctors_per_dept,94,0.13399124145507812
doctors_per_dept,95,0.13518333435058594
doctors_per_dept,96,0.12493133544921875
doctors_per_dept,97,0.14209747314453125
doctors_per_dept,98,0.13494491577148438
doctors_per_dept,99,0.12683868408203125
appointments_per_patient,0,0.7429122924804688
appointments_per_patient,1,0.6518363952636719
appointments_per_patient,2,0.701904296875
appointments_per_patient,3,0.6468296051025391
appointments_per_patient,4,0.6358623504638672
appointments_per_patient,5,0.6771087646484375
appointments_per_patient,6,0.6468296051025391
appointments_per_patient,7,0.6692409515380859
appointments_per_patient,8,0.6380081176757812
appointments_per_patient,9,0.6327629089355469
appointments_per_patient,10,0.6289482116699219
appointments_per_patient,11,0.6711483001708984
appointments_per_patient,12,0.6258487701416016
appointments_per_patient,13,0.6411075592041016
appointments_per_patient,14,0.6432533264160156
appointments_per_patient,15,0.6380081176757812
appointments_per_patient,16,0.6241798400878906
appointments_per_patient,17,0.6299018859863281
appointments_per_patient,18,0.6711483001708984
appointments_per_patient,19,0.659942626953125
appointments_per_patient,20,0.6930828094482422
appointments_per_patient,21,0.6382465362548828
appointments_per_patient,22,0.6248950958251953
appointments_per_patient,23,0.6299018859863281
appointments_per_patient,24,0.6470680236816406
appointments_per_patient,25,0.6821155548095703
appointments_per_patient,26,0.6461143493652344
appointments_per_patient,27,0.6430149078369141
appointments_per_patient,28,0.6337165832519531
appointments_per_patient,29,0.6241798400878906
appointments_per_patient,30,0.6289482116699219
appointments_per_patient,31,0.6568431854248047
appointments_per_patient,32,0.63323974609375
appointments_per_patient,33,0.6678104400634766
appointments_per_patient,34,0.6952285766601562
appointments_per_patient,35,0.6568431854248047
appointments_per_patient,36,0.6461143493652344
appointments_per_patient,37,0.6725788116455078
appointments_per_patient,38,0.6480216979980469
appointments_per_patient,39,0.6542205810546875
appointments_per_patient,40,0.6501674652099609
appointments_per_patient,41,0.7040500640869141
appointments_per_patient,42,0.6499290466308594
appointments_per_patient,43,0.682830810546875
appointments_per_patient,44,0.6608963012695312
appointments_per_patient,45,0.6489753723144531
appointments_per_patient,46,0.6561279296875
appointments_per_patient,47,0.6847381591796875
appointments_per_patient,48,0.6489753723144531
appointments_per_patient,49,0.6620883941650391
appointments_per_patient,50,0.6861686706542969
appointments_per_patient,51,0.6520748138427734
appointments_per_patient,52,0.6558895111083984
appointments_per_patient,53,0.6792545318603516
appointments_per_patient,54,0.6668567657470703
appointments_per_patient,55,0.6721019744873047
appointments_per_patient,56,0.6821155548095703
appointments_per_patient,57,0.6668567657470703
appointments_per_patient,58,1.6613006591796875
appointments_per_patient,59,0.6661415100097656
appointments_per_patient,60,0.6690025329589844
appointments_per_patient,61,0.6768703460693359
appointments_per_patient,62,0.6799697875976562
appointments_per_patient,63,0.6761550903320312
appointments_per_patient,64,0.8678436279296875
appointments_per_patient,65,0.7059574127197266
appointments_per_patient,66,0.7371902465820312
appointments_per_patient,67,0.6990432739257812
appointments_per_patient,68,0.7607936859130859
appointments_per_patient,69,0.8161067962646484
appointments_per_patient,70,1.0221004486083984
appointments_per_patient,71,0.659942626953125
appointments_per_patient,72,0.7607936859130859
