query,trial,cpu_percent
surgeries_by_type,86,63.625
surgeries_by_type,87,62.225
surgeries_by_type,88,64.825
surgeries_by_type,89,63.9125
surgeries_by_type,90,57.8
surgeries_by_type,91,64.15
surgeries_by_type,92,65.0125
surgeries_by_type,93,64.8625
surgeries_by_type,94,66.6375
surgeries_by_type,95,60.125
surgeries_by_type,96,69.475
surgeries_by_type,97,64.3875
surgeries_by_type,98,64.5375
surgeries_by_type,99,60.3125
