query,trial,cpu_time_ms
patients_by_gender,80,1.8103999999999898
patients_by_gender,81,1.8944640000000124
patients_by_gender,82,1.9902559999999958
patients_by_gender,83,1.699904000000002
patients_by_gender,84,1.7200800000000127
patients_by_gender,85,1.7939519999999876
patients_by_gender,86,1.441711999999984
patients_by_gender,87,2.002320000000002
patients_by_gender,88,2.250448000000016
patients_by_gender,89,1.7959040000000148
patients_by_gender,90,2.37337600000001
patients_by_gender,91,1.8090880000000142
patients_by_gender,92,1.9669119999999596
patients_by_gender,93,2.2461600000000246
patients_by_gender,94,1.8602559999999768
patients_by_gender,95,1.8840960000000018
patients_by_gender,96,1.908288000000008
patients_by_gender,97,1.6639519999999963
patients_by_gender,98,1.7033439999999955
patients_by_gender,99,1.861087999999983
surgeries_by_type,0,2.4935840000000207
surgeries_by_type,1,1.6234559999999953
surgeries_by_type,2,1.8930400000000125
surgeries_by_type,3,2.2170880000000337
surgeries_by_type,4,1.8129759999999662
surgeries_by_type,5,1.8159199999999431
surgeries_by_type,6,1.948000000000033
surgeries_by_type,7,1.6965760000000052
surgeries_by_type,8,1.9023839999999792
surgeries_by_type,9,1.9195840000000297
surgeries_by_type,10,1.555504000000013
surgeries_by_type,11,1.8826559999999826
surgeries_by_type,12,1.6565919999999845
surgeries_by_type,13,2.3501279999999514
surgeries_by_type,14,1.7203040000000058
surgeries_by_type,15,1.7715839999999927
surgeries_by_type,16,1.648799999999978
surgeries_by_type,17,1.630223999999958
surgeries_by_type,18,1.9289760000000267
surgeries_by_type,19,1.958176000000006
surgeries_by_type,20,2.405423999999962
surgeries_by_type,21,2.262160000000013
surgeries_by_type,22,1.6725759999999812
surgeries_by_type,23,1.7902560000000178
surgeries_by_type,24,1.7282240000000282
surgeries_by_type,25,2.145264000000008
surgeries_by_type,26,1.992575999999996
surgeries_by_type,27,1.7820160000000251
surgeries_by_type,28,1.9782879999999947
surgeries_by_type,29,2.1328000000000458
surgeries_by_type,30,1.7203519999999806
surgeries_by_type,31,1.7650719999999231
surgeries_by_type,32,1.985952000000013
surgeries_by_type,33,1.5873920000000208
surgeries_by_type,34,1.9380159999999869
surgeries_by_type,35,2.641360000000037
surgeries_by_type,36,1.6886560000000106
surgeries_by_type,37,1.9264960000000553
surgeries_by_type,38,1.8198080000000338
surgeries_by_type,39,1.8977760000000177
surgeries_by_type,40,1.8310079999999673
surgeries_by_type,41,1.8470880000000522
surgeries_by_type,42,2.0841280000000184
surgeries_by_type,43,1.822847999999988
surgeries_by_type,44,1.73145600000002
surgeries_by_type,45,1.7573600000000411
surgeries_by_type,46,1.8618879999999782
surgeries_by_type,47,2.296543999999956
surgeries_by_type,48,1.6875679999999726
surgeries_by_type,49,1.639952
surgeries_by_type,50,1.8722879999999442
surgeries_by_type,51,1.9655040000000068
surgeries_by_type,52,1.577039999999974
surgeries_by_type,53,1.9586400000000115
surgeries_by_type,54,1.7620959999999908
surgeries_by_type,55,2.1361919999999257
surgeries_by_type,56,1.8602399999999575
surgeries_by_type,57,2.168864000000048
surgeries_by_type,58,2.077055999999966
surgeries_by_type,59,2.0728320000000244
surgeries_by_type,60,1.8868160000000134
surgeries_by_type,61,1.8786239999999954
surgeries_by_type,62,1.762560000000024
surgeries_by_type,63,1.8257919999999372
surgeries_by_type,64,2.013056000000013
surgeries_by_type,65,1.7583679999999546
surgeries_by_type,66,1.9998720000000136
surgeries_by_type,67,1.9203839999999417
surgeries_by_type,68,1.7317439999999795
surgeries_by_type,69,2.0741119999999613
surgeries_by_type,70,1.9575360000000375
surgeries_by_type,71,1.7910079999999828
surgeries_by_type,72,2.17487999999999
surgeries_by_type,73,2.0039679999999116
surgeries_by_type,74,2.3449279999999684
surgeries_by_type,75,1.9689600000000196
surgeries_by_type,76,1.4386559999999826
surgeries_by_type,77,2.107839999999972
surgeries_by_type,78,2.111711999999988
surgeries_by_type,79,1.8528000000000433
surgeries_by_type,80,1.5750079999999889
surgeries_by_type,81,2.10332799999996
surgeries_by_type,82,2.4014400000000324
surgeries_by_type,83,2.1233920000000017
surgeries_by_type,84,1.7291520000000116
