query,trial,cpu_percent
appointments_per_doctor_per_dept,34,56.55
appointments_per_doctor_per_dept,35,60.0125
appointments_per_doctor_per_dept,36,60.325
appointments_per_doctor_per_dept,37,60.2125
appointments_per_doctor_per_dept,38,60.2125
appointments_per_doctor_per_dept,39,56.1625
appointments_per_doctor_per_dept,40,60.0625
appointments_per_doctor_per_dept,41,60.3375
appointments_per_doctor_per_dept,42,59.4125
appointments_per_doctor_per_dept,43,48.5
appointments_per_doctor_per_dept,44,47.975
appointments_per_doctor_per_dept,45,54.725
appointments_per_doctor_per_dept,46,58.775
appointments_per_doctor_per_dept,47,48.0875
appointments_per_doctor_per_dept,48,61.7875
appointments_per_doctor_per_dept,49,60.55
appointments_per_doctor_per_dept,50,71.1
appointments_per_doctor_per_dept,51,63.9125
appointments_per_doctor_per_dept,52,48.325
appointments_per_doctor_per_dept,53,49.425
appointments_per_doctor_per_dept,54,60.1625
appointments_per_doctor_per_dept,55,53.65
appointments_per_doctor_per_dept,56,49.5125
appointments_per_doctor_per_dept,57,62.7875
appointments_per_doctor_per_dept,58,60.7875
appointments_per_doctor_per_dept,59,60.3375
appointments_per_doctor_per_dept,60,49.9125
appointments_per_doctor_per_dept,61,47.975
appointments_per_doctor_per_dept,62,49.9875
appointments_per_doctor_per_dept,63,60.6875
appointments_per_doctor_per_dept,64,60.475
appointments_per_doctor_per_dept,65,60.7
appointments_per_doctor_per_dept,66,60.0375
appointments_per_doctor_per_dept,67,52.2
appointments_per_doctor_per_dept,68,56.675
appointments_per_doctor_per_dept,69,60.725
appointments_per_doctor_per_dept,70,65.0875
appointments_per_doctor_per_dept,71,62.975
appointments_per_doctor_per_dept,72,60.425
appointments_per_doctor_per_dept,73,64.2375
appointments_per_doctor_per_dept,74,51.8875
appointments_per_doctor_per_dept,75,48.1875
appointments_per_doctor_per_dept,76,48.125
appointments_per_doctor_per_dept,77,47.825
appointments_per_doctor_per_dept,78,48.0625
appointments_per_doctor_per_dept,79,48.2125
appointments_per_doctor_per_dept,80,59.3875
appointments_per_doctor_per_dept,81,61.125
appointments_per_doctor_per_dept,82,48.35
appointments_per_doctor_per_dept,83,47.825
appointments_per_doctor_per_dept,84,48.225
appointments_per_doctor_per_dept,85,50.0
appointments_per_doctor_per_dept,86,59.95
appointments_per_doctor_per_dept,87,60.1875
appointments_per_doctor_per_dept,88,60.15
appointments_per_doctor_per_dept,89,60.0875
appointments_per_doctor_per_dept,90,65.75
appointments_per_doctor_per_dept,91,59.075
appointments_per_doctor_per_dept,92,60.1625
appointments_per_doctor_per_dept,93,59.9625
appointments_per_doctor_per_dept,94,72.05
appointments_per_doctor_per_dept,95,54.15
appointments_per_doctor_per_dept,96,48.1625
appointments_per_doctor_per_dept,97,53.75
appointments_per_doctor_per_dept,98,60.55
appointments_per_doctor_per_dept,99,60.1
