query,trial,cpu_time_ms
appointments_per_doctor_per_dept,11,0.03103999999999607
appointments_per_doctor_per_dept,12,0.0285479999999963
appointments_per_doctor_per_dept,13,0.0305479999999983
appointments_per_doctor_per_dept,14,0.029584000000006105
appointments_per_doctor_per_dept,15,0.022540000000001448
appointments_per_doctor_per_dept,16,0.03171199999999624
appointments_per_doctor_per_dept,17,0.025919999999998722
appointments_per_doctor_per_dept,18,0.02583199999999647
appointments_per_doctor_per_dept,19,0.02217199999999392
appointments_per_doctor_per_dept,20,0.02487199999999523
appointments_per_doctor_per_dept,21,0.02321200000000162
appointments_per_doctor_per_dept,22,0.026208000000006726
appointments_per_doctor_per_dept,23,0.022832000000007346
appointments_per_doctor_per_dept,24,0.01991999999999272
appointments_per_doctor_per_dept,25,0.023951999999993756
appointments_per_doctor_per_dept,26,0.023908000000009977
appointments_per_doctor_per_dept,27,0.023959999999996484
appointments_per_doctor_per_dept,28,0.021419999999987283
appointments_per_doctor_per_dept,29,0.023256000000006216
appointments_per_doctor_per_dept,30,0.022911999999999932
appointments_per_doctor_per_dept,31,0.022332000000006846
appointments_per_doctor_per_dept,32,0.024752000000002883
appointments_per_doctor_per_dept,33,0.02216399999999813
appointments_per_doctor_per_dept,34,0.026628000000000762
appointments_per_doctor_per_dept,35,0.02287200000000017
appointments_per_doctor_per_dept,36,0.023167999999997024
appointments_per_doctor_per_dept,37,0.022460000000001923
appointments_per_doctor_per_dept,38,0.026711999999991243
appointments_per_doctor_per_dept,39,0.02387200000000117
appointments_per_doctor_per_dept,40,0.022991999999999457
appointments_per_doctor_per_dept,41,0.02425599999999334
appointments_per_doctor_per_dept,42,0.025416000000000327
appointments_per_doctor_per_dept,43,0.025000000000004186
appointments_per_doctor_per_dept,44,0.02249600000001073
appointments_per_doctor_per_dept,45,0.023584000000000105
appointments_per_doctor_per_dept,46,0.022424000000000055
appointments_per_doctor_per_dept,47,0.019791999999997645
appointments_per_doctor_per_dept,48,0.018839999999999135
appointments_per_doctor_per_dept,49,0.018751999999989943
appointments_per_doctor_per_dept,50,0.018255999999987338
appointments_per_doctor_per_dept,51,0.017792000000002584
appointments_per_doctor_per_dept,52,0.017667999999998463
appointments_per_doctor_per_dept,53,0.019999999999999185
appointments_per_doctor_per_dept,54,0.01987199999999717
appointments_per_doctor_per_dept,55,0.02329599999999904
appointments_per_doctor_per_dept,56,0.021416000000003266
appointments_per_doctor_per_dept,57,0.020712000000012998
appointments_per_doctor_per_dept,58,0.031080000000002772
appointments_per_doctor_per_dept,59,0.019668000000000463
appointments_per_doctor_per_dept,60,0.023291999999994206
appointments_per_doctor_per_dept,61,0.021543999999991403
appointments_per_doctor_per_dept,62,0.019880000000006837
appointments_per_doctor_per_dept,63,0.02024799999999355
appointments_per_doctor_per_dept,64,0.02633199999999697
appointments_per_doctor_per_dept,65,0.022000000000008124
appointments_per_doctor_per_dept,66,0.021255999999997277
appointments_per_doctor_per_dept,67,0.019959999999992484
appointments_per_doctor_per_dept,68,0.021667999999995524
appointments_per_doctor_per_dept,69,0.021291999999999145
appointments_per_doctor_per_dept,70,0.022040000000007887
appointments_per_doctor_per_dept,71,0.01991200000000387
appointments_per_doctor_per_dept,72,0.022043999999991903
appointments_per_doctor_per_dept,73,0.019039999999997947
appointments_per_doctor_per_dept,74,0.018924000000003494
appointments_per_doctor_per_dept,75,0.021831999999999407
appointments_per_doctor_per_dept,76,0.021751999999992944
appointments_per_doctor_per_dept,77,0.0220879999999965
appointments_per_doctor_per_dept,78,0.020119999999998472
appointments_per_doctor_per_dept,79,0.018915999999986888
appointments_per_doctor_per_dept,80,0.02379599999999954
appointments_per_doctor_per_dept,81,0.025044000000001843
appointments_per_doctor_per_dept,82,0.02157999999999327
appointments_per_doctor_per_dept,83,0.02007999999999871
appointments_per_doctor_per_dept,84,0.019667999999993524
appointments_per_doctor_per_dept,85,0.022624000000005806
appointments_per_doctor_per_dept,86,0.022587999999997
appointments_per_doctor_per_dept,87,0.021172000000006796
appointments_per_doctor_per_dept,88,0.02245600000000403
appointments_per_doctor_per_dept,89,0.02162800000000964
appointments_per_doctor_per_dept,90,0.021667999999995524
appointments_per_doctor_per_dept,91,0.02171200000000012
appointments_per_doctor_per_dept,92,0.02753999999999951
appointments_per_doctor_per_dept,93,0.02316399999999913
appointments_per_doctor_per_dept,94,0.023415999999998327
appointments_per_doctor_per_dept,95,0.024624000000000867
appointments_per_doctor_per_dept,96,0.022415999999997327
appointments_per_doctor_per_dept,97,0.021748000000001988
appointments_per_doctor_per_dept,98,0.021748000000001988
appointments_per_doctor_per_dept,99,0.020043999999996842
