query,trial,cpu_percent
appointments_per_doctor_per_dept,37,7.0
appointments_per_doctor_per_dept,38,7.8
appointments_per_doctor_per_dept,39,7.0
appointments_per_doctor_per_dept,40,6.6
appointments_per_doctor_per_dept,41,7.4
appointments_per_doctor_per_dept,42,8.0
appointments_per_doctor_per_dept,43,7.9
appointments_per_doctor_per_dept,44,7.2
appointments_per_doctor_per_dept,45,6.9
appointments_per_doctor_per_dept,46,7.1
appointments_per_doctor_per_dept,47,5.6
appointments_per_doctor_per_dept,48,6.0
appointments_per_doctor_per_dept,49,6.1
appointments_per_doctor_per_dept,50,5.9
appointments_per_doctor_per_dept,51,5.8
appointments_per_doctor_per_dept,52,5.7
appointments_per_doctor_per_dept,53,6.3
appointments_per_doctor_per_dept,54,6.5
appointments_per_doctor_per_dept,55,7.5
appointments_per_doctor_per_dept,56,7.1
appointments_per_doctor_per_dept,57,7.0
appointments_per_doctor_per_dept,58,8.9
appointments_per_doctor_per_dept,59,6.4
appointments_per_doctor_per_dept,60,7.7
appointments_per_doctor_per_dept,61,6.8
appointments_per_doctor_per_dept,62,6.8
appointments_per_doctor_per_dept,63,6.8
appointments_per_doctor_per_dept,64,8.4
appointments_per_doctor_per_dept,65,7.2
appointments_per_doctor_per_dept,66,6.8
appointments_per_doctor_per_dept,67,6.6
appointments_per_doctor_per_dept,68,7.0
appointments_per_doctor_per_dept,69,6.9
appointments_per_doctor_per_dept,70,7.1
appointments_per_doctor_per_dept,71,6.5
appointments_per_doctor_per_dept,72,7.1
appointments_per_doctor_per_dept,73,6.4
appointments_per_doctor_per_dept,74,6.3
appointments_per_doctor_per_dept,75,7.1
appointments_per_doctor_per_dept,76,6.8
appointments_per_doctor_per_dept,77,6.9
appointments_per_doctor_per_dept,78,6.4
appointments_per_doctor_per_dept,79,5.8
appointments_per_doctor_per_dept,80,7.6
appointments_per_doctor_per_dept,81,8.1
appointments_per_doctor_per_dept,82,7.2
appointments_per_doctor_per_dept,83,6.6
appointments_per_doctor_per_dept,84,6.5
appointments_per_doctor_per_dept,85,7.2
appointments_per_doctor_per_dept,86,7.4
appointments_per_doctor_per_dept,87,7.1
appointments_per_doctor_per_dept,88,7.2
appointments_per_doctor_per_dept,89,7.3
appointments_per_doctor_per_dept,90,6.9
appointments_per_doctor_per_dept,91,6.7
appointments_per_doctor_per_dept,92,8.1
appointments_per_doctor_per_dept,93,7.3
appointments_per_doctor_per_dept,94,7.3
appointments_per_doctor_per_dept,95,7.3
appointments_per_doctor_per_dept,96,6.9
appointments_per_doctor_per_dept,97,6.8
appointments_per_doctor_per_dept,98,7.1
appointments_per_doctor_per_dept,99,6.7
